primitive,stage,split,device,physical_coordinate,input_code,ideal_variable,sample_count,mean,variance,miss_rate,multiple_spike_rate,saturation_rate
psi-int,transfer,validation,15,17,22.0,-22.0,128,-16.609375,21.26353346456693,0.0,0.0,0.0
psi-int,transfer,validation,15,17,22.0,22.0,128,29.0546875,19.296198326771652,0.0,0.0,0.0
psi-int,transfer,validation,15,17,22.0,44.0,128,50.2734375,26.782910925196852,0.0,0.0,0.0
psi-int,transfer,validation,15,17,23.0,-46.0,128,-37.3515625,16.13527312992126,0.0,0.0,0.0
psi-int,transfer,validation,15,17,23.0,-23.0,128,-17.40625,15.030511811023622,0.0,0.0,0.0
psi-int,transfer,validation,15,17,23.0,23.0,128,29.546875,17.887549212598426,0.0,0.0,0.0
psi-int,transfer,validation,15,17,23.0,46.0,128,51.8828125,24.56096210629921,0.0,0.0,0.0
psi-int,transfer,validation,15,17,24.0,-48.0,128,-39.0078125,17.141670767716537,0.0,0.0,0.0
psi-int,transfer,validation,15,17,24.0,-24.0,128,-18.0390625,18.116572342519685,0.0,0.0,0.0
psi-int,transfer,validation,15,17,24.0,24.0,128,30.203125,16.604084645669293,0.0,0.0,0.0
psi-int,transfer,validation,15,17,24.0,48.0,128,53.5,23.77952755905512,0.0,0.0,0.0
psi-int,transfer,validation,15,17,25.0,-50.0,128,-40.3671875,16.816867618110237,0.0,0.0,0.0
psi-int,transfer,validation,15,17,25.0,-25.0,128,-18.6328125,17.226316437007874,0.0,0.0,0.0
psi-int,transfer,validation,15,17,25.0,25.0,128,31.5625,23.633858267716537,0.0,0.0,0.0
psi-int,transfer,validation,15,17,25.0,50.0,128,55.7265625,21.853777066929133,0.0,0.0,0.0
psi-int,transfer,validation,15,17,26.0,-52.0,128,-42.0234375,15.298658956692913,0.0,0.0,0.0
psi-int,transfer,validation,15,17,26.0,-26.0,128,-19.6484375,18.119525098425196,0.0,0.0,0.0
psi-int,transfer,validation,15,17,26.0,26.0,128,32.375,21.03937007874016,0.0,0.0,0.0
psi-int,transfer,validation,15,17,26.0,52.0,128,57.40625,24.526574803149607,0.0,0.0,0.0
psi-int,transfer,validation,15,17,27.0,-54.0,128,-43.765625,13.850147637795276,0.0,0.0,0.0
psi-int,transfer,validation,15,17,27.0,-27.0,128,-20.453125,17.667076771653544,0.0,0.0,0.0
psi-int,transfer,validation,15,17,27.0,27.0,128,33.15625,22.32185039370079,0.0,0.0,0.0
psi-int,transfer,validation,15,17,27.0,54.0,128,58.8359375,24.783895177165356,0.0,0.0,0.0
psi-int,transfer,validation,15,17,28.0,-56.0,128,-45.625,14.976377952755906,0.0,0.0,0.0
psi-int,transfer,validation,15,17,28.0,-28.0,128,-21.140625,17.17691929133858,0.0,0.0,0.0
psi-int,transfer,validation,15,17,28.0,28.0,128,34.2421875,19.114111712598426,0.0,0.0,0.0
psi-int,transfer,validation,15,17,28.0,56.0,128,60.90625,24.211614173228348,0.0,0.0,0.0
psi-int,transfer,validation,15,17,29.0,-58.0,128,-46.546875,15.808809055118111,0.0,0.0,0.0
psi-int,transfer,validation,15,17,29.0,-29.0,128,-21.5078125,16.409387303149607,0.0,0.0,0.0
psi-int,transfer,validation,15,17,29.0,29.0,128,35.3515625,21.678580216535433,0.0,0.0,0.0
psi-int,transfer,validation,15,17,29.0,58.0,128,62.3203125,23.809977854330707,0.0,0.0,0.0
psi-int,transfer,validation,15,17,30.0,-60.0,128,-47.765625,15.97613188976378,0.0,0.0,0.0
psi-int,transfer,validation,15,17,30.0,-30.0,128,-22.9140625,16.56735974409449,0.0,0.0,0.0
psi-int,transfer,validation,15,17,30.0,30.0,128,35.8828125,20.07277312992126,0.0,0.0,0.0
psi-int,transfer,validation,15,17,30.0,60.0,128,64.3203125,22.628875492125985,0.0,0.0,0.0
psi-int,transfer,validation,15,17,31.0,-62.0,128,-49.71875,13.652559055118111,0.0,0.0,0.0
psi-int,transfer,validation,15,17,31.0,-31.0,128,-23.8359375,16.673658956692915,0.0,0.0,0.0
psi-int,transfer,validation,15,17,31.0,31.0,128,37.3125,22.38976377952756,0.0,0.0,0.0
psi-int,transfer,validation,15,17,31.0,62.0,128,65.4609375,23.053580216535433,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,5.000000000000001,5e-06,128,7.945433154702187,1.2883279870899063,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,6.0,6e-06,128,8.307187512516975,1.2088820112209109,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,7.000000000000001,7.000000000000001e-06,128,8.923508897423744,1.296856290670589,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,8.000000000000002,8.000000000000001e-06,128,9.770158872008324,0.8448592274693223,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,9.000000000000002,9.000000000000002e-06,128,10.419996961951256,1.2312421316447497,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,10.000000000000002,1e-05,128,11.360790058970451,1.0175838940858741,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,11.000000000000002,1.1000000000000001e-05,128,11.960853278636932,1.3135639119410685,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,12.000000000000002,1.2000000000000002e-05,128,13.022643759846687,1.0995240296676325,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,13.000000000000002,1.3000000000000001e-05,128,13.97568529844284,1.0723103299205772,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,14.000000000000002,1.4000000000000001e-05,128,14.996677964925766,0.8707077995630501,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,15.0,1.4999999999999999e-05,128,15.886260360479355,1.3142965379175524,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,16.0,1.6e-05,128,17.045043036341667,1.3181531105906503,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,17.0,1.7e-05,128,18.039186283946037,1.3163716247561619,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,18.0,1.8e-05,128,19.230505287647247,1.059149847745491,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,19.000000000000004,1.9e-05,128,20.388912230730057,1.161385455175027,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,20.000000000000004,2e-05,128,21.639102026820183,1.271618610739695,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,21.000000000000004,2.1000000000000002e-05,128,22.45043496787548,1.2240580135509205,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,22.0,2.2e-05,128,23.863623663783073,1.4564942008644144,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,23.0,2.3e-05,128,25.048081323504448,1.3249770570452915,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,24.0,2.4e-05,128,26.115000531077385,1.454224107339876,0.0,0.0,0.0
psi-ne,transfer,calibration,0,0,25.000000000000004,2.5e-05,128,27.033014819025993,0.9116890676764201,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,5.000000000000001,5e-06,128,7.414550274610519,0.9534769776607166,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,6.0,6e-06,128,7.97461810708046,0.8855324520646894,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,7.000000000000001,7.000000000000001e-06,128,8.61321759223938,1.114537447590991,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,8.000000000000002,8.000000000000001e-06,128,9.250559002161026,1.0200721071446195,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,9.000000000000002,9.000000000000002e-06,128,9.953989058732986,0.9239862960807717,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,10.000000000000002,1e-05,128,10.928943574428558,1.0493183706345717,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,11.000000000000002,1.1000000000000001e-05,128,11.5346177816391,0.9208295799650276,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,12.000000000000002,1.2000000000000002e-05,128,12.43394336104393,0.8264267530752427,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,13.000000000000002,1.3000000000000001e-05,128,13.425637871026993,0.8508097541986769,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,14.000000000000002,1.4000000000000001e-05,128,14.233981847763062,1.0640728143886566,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,15.0,1.4999999999999999e-05,128,15.272282987833023,1.0746839693987156,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,16.0,1.6e-05,128,16.542263597249985,0.9106095532649052,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,17.0,1.7e-05,128,17.4742002338171,1.1207129930017816,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,18.0,1.8e-05,128,18.55636215209961,0.9674290989731978,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,19.000000000000004,1.9e-05,128,19.701252326369286,1.18097501846087,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,20.000000000000004,2e-05,128,21.041598722338676,1.0732913109371174,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,21.000000000000004,2.1000000000000002e-05,128,22.020986109972,1.265863517115532,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,22.0,2.2e-05,128,23.1900644749403,0.9664145479042087,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,23.0,2.3e-05,128,24.320226103067398,0.9940658535030654,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,24.0,2.4e-05,128,25.273756369948387,0.812011360937736,0.0,0.0,0.0
psi-ne,transfer,calibration,1,1,25.000000000000004,2.5e-05,128,26.321706146001816,0.9689656843272222,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,5.000000000000001,5e-06,128,7.795798301696777,1.1607379666142308,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,6.0,6e-06,128,8.337432295084,1.0249949570745003,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,7.000000000000001,7.000000000000001e-06,128,8.966767966747284,0.8486965344477657,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,8.000000000000002,8.000000000000001e-06,128,9.533358573913574,0.7277595389847035,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,9.000000000000002,9.000000000000002e-06,128,10.433424204587936,0.9268031555530444,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,10.000000000000002,1e-05,128,11.041208773851395,0.8966631615643204,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,11.000000000000002,1.1000000000000001e-05,128,11.925387024879456,0.8121861891286244,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,12.000000000000002,1.2000000000000002e-05,128,12.599224716424942,1.0936658664903494,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,13.000000000000002,1.3000000000000001e-05,128,13.615621775388718,1.0062814335689862,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,14.000000000000002,1.4000000000000001e-05,128,14.403151124715805,1.0399594604945197,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,15.0,1.4999999999999999e-05,128,15.593734472990036,0.8103370017342235,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,16.0,1.6e-05,128,16.59725445508957,1.0508242154278855,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,17.0,1.7e-05,128,17.62570272386074,1.098232763497289,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,18.0,1.8e-05,128,18.764706149697304,0.7509517690125033,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,19.000000000000004,1.9e-05,128,19.88286578655243,0.7608153858293194,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,20.000000000000004,2e-05,128,20.843625843524933,1.131723428692604,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,21.000000000000004,2.1000000000000002e-05,128,21.980415299534798,0.8759673679830747,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,22.0,2.2e-05,128,23.272572800517082,0.8654002433911334,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,23.0,2.3e-05,128,24.177594855427742,1.0395675467684928,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,24.0,2.4e-05,128,25.185543939471245,1.0020746512618708,0.0,0.0,0.0
psi-ne,transfer,calibration,2,3,25.000000000000004,2.5e-05,128,26.203217834234238,0.9590887114864401,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,5.000000000000001,5e-06,128,10.24796399474144,1.3882004612273298,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,6.0,6e-06,128,11.20469519495964,1.2223915729974941,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,7.000000000000001,7.000000000000001e-06,128,12.0250094383955,1.345943008810251,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,8.000000000000002,8.000000000000001e-06,128,12.890372425317764,1.6503629666778932,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,9.000000000000002,9.000000000000002e-06,128,13.994005650281906,1.5847117677118117,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,10.000000000000002,1e-05,128,14.82135683298111,1.4675250355886735,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,11.000000000000002,1.1000000000000001e-05,128,16.180116221308708,1.4928065994590176,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,12.000000000000002,1.2000000000000002e-05,128,17.177359476685524,1.408941536353178,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,13.000000000000002,1.3000000000000001e-05,128,18.463995292782784,1.2102679591304397,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,14.000000000000002,1.4000000000000001e-05,128,19.702549934387207,1.6942685007755451,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,15.0,1.4999999999999999e-05,128,21.107317343354225,1.2265170898308484,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,16.0,1.6e-05,128,22.626741260290146,1.1657598269316538,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,17.0,1.7e-05,128,23.869532629847527,1.494277152701864,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,18.0,1.8e-05,128,25.429502978920937,1.427149296055887,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,19.000000000000004,1.9e-05,128,27.102203711867332,1.2392046156155792,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,20.000000000000004,2e-05,128,28.644965335726738,1.653898317604857,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,21.000000000000004,2.1000000000000002e-05,128,29.912183418869972,1.5496229879333252,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,22.0,2.2e-05,128,31.61959807574749,1.5427487467454681,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,23.0,2.3e-05,128,32.96051765233278,1.4650397529787387,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,24.0,2.4e-05,128,34.652747720479965,1.6107861537850852,0.0,0.0,0.0
psi-ne,transfer,calibration,3,4,25.000000000000004,2.5e-05,128,35.920190028846264,1.4512455965662556,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,5.000000000000001,5e-06,128,8.369811862707138,2.0054393027567237,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,6.0,6e-06,128,9.101030975580215,2.5165969140495594,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,7.000000000000001,7.000000000000001e-06,128,9.40207490324974,2.668317078359277,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,8.000000000000002,8.000000000000001e-06,128,10.333939224481583,2.5295559033562194,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,9.000000000000002,9.000000000000002e-06,128,10.947963774204254,2.742744951713347,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,10.000000000000002,1e-05,128,11.636828184127808,2.114756555094988,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,11.000000000000002,1.1000000000000001e-05,128,12.648102760314941,2.6067410245004723,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,12.000000000000002,1.2000000000000002e-05,128,13.581033438444138,2.32587809312241,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,13.000000000000002,1.3000000000000001e-05,128,14.477286353707314,2.289166680944104,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,14.000000000000002,1.4000000000000001e-05,128,15.60917167365551,2.61847695814345,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,15.0,1.4999999999999999e-05,128,16.409867137670517,1.9469337888283191,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,16.0,1.6e-05,128,17.51289138197899,1.8836843907520704,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,17.0,1.7e-05,128,18.413695335388184,2.2259873152442604,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,18.0,1.8e-05,128,19.67714859545231,2.3676700787223286,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,19.000000000000004,1.9e-05,128,21.07335491478443,2.4100202977207257,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,20.000000000000004,2e-05,128,22.156164273619652,2.9737918191521584,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,21.000000000000004,2.1000000000000002e-05,128,23.102275505661964,2.1393487459267937,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,22.0,2.2e-05,128,24.005783051252365,2.8502062001186736,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,23.0,2.3e-05,128,25.24463202059269,2.403527396327,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,24.0,2.4e-05,128,26.682037264108658,2.770742326440274,0.0,0.0,0.0
psi-ne,transfer,calibration,4,128,25.000000000000004,2.5e-05,128,27.370561853051186,2.502244129568147,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,5.000000000000001,5e-06,128,7.986639142036438,1.5184595738113464,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,6.0,6e-06,128,8.702125310897827,1.5504423639785538,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,7.000000000000001,7.000000000000001e-06,128,9.191177904605865,1.4229053656790434,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,8.000000000000002,8.000000000000001e-06,128,9.84696102142334,1.5453548147127685,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,9.000000000000002,9.000000000000002e-06,128,10.600519984960556,1.3749432584940837,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,10.000000000000002,1e-05,128,11.479861319065094,1.4743362402273639,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,11.000000000000002,1.1000000000000001e-05,128,12.541969239711761,1.4932121432988517,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,12.000000000000002,1.2000000000000002e-05,128,13.535092025995255,1.557054227961163,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,13.000000000000002,1.3000000000000001e-05,128,14.363537788391113,1.634652921028195,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,14.000000000000002,1.4000000000000001e-05,128,15.175418943166733,1.3192420613079467,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,15.0,1.4999999999999999e-05,128,16.1863751411438,1.5329929410148133,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,16.0,1.6e-05,128,17.531084895133972,1.2205083463982487,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,17.0,1.7e-05,128,18.448413506150246,1.8623477145537566,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,18.0,1.8e-05,128,19.549071490764618,1.393926399295856,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,19.000000000000004,1.9e-05,128,20.734737396240234,1.6110963866122179,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,20.000000000000004,2e-05,128,21.92250318825245,1.511638256736017,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,21.000000000000004,2.1000000000000002e-05,128,23.095068633556366,1.692596176036577,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,22.0,2.2e-05,128,23.997050791978836,1.3907071039619197,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,23.0,2.3e-05,128,25.099934935569763,1.6584086495974628,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,24.0,2.4e-05,128,26.36694473028183,1.6410345616921653,0.0,0.0,0.0
psi-ne,transfer,calibration,5,129,25.000000000000004,2.5e-05,128,27.524390816688538,1.7071374431824615,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,5.000000000000001,5e-06,128,8.166313916444778,0.9801156740261306,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,6.0,6e-06,128,8.862617582082748,0.8664757466379268,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,7.000000000000001,7.000000000000001e-06,128,9.511739864945412,0.8221049428184593,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,8.000000000000002,8.000000000000001e-06,128,10.206118747591972,0.8929735865686828,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,9.000000000000002,9.000000000000002e-06,128,11.197706192731857,0.9825799476528202,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,10.000000000000002,1e-05,128,11.926019877195358,0.9842762409717083,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,11.000000000000002,1.1000000000000001e-05,128,12.679411068558693,0.896392890674474,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,12.000000000000002,1.2000000000000002e-05,128,13.606291323900223,1.0047121601541362,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,13.000000000000002,1.3000000000000001e-05,128,14.526519298553467,0.9901483903682445,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,14.000000000000002,1.4000000000000001e-05,128,15.65322995185852,1.0409876397222726,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,15.0,1.4999999999999999e-05,128,16.591083079576492,0.7853726215633228,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,16.0,1.6e-05,128,17.78505003452301,0.9403404086172336,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,17.0,1.7e-05,128,18.667981296777725,0.8477085757293215,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,18.0,1.8e-05,128,19.962953820824623,0.9990139511455022,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,19.000000000000004,1.9e-05,128,21.12127546966076,1.079059807858956,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,20.000000000000004,2e-05,128,22.32431109249592,0.9429976058244542,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,21.000000000000004,2.1000000000000002e-05,128,23.445962324738503,0.9092105829366279,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,22.0,2.2e-05,128,24.84716610610485,1.0943498815302153,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,23.0,2.3e-05,128,25.83398661017418,1.02351022384633,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,24.0,2.4e-05,128,26.813974104821682,0.9519587449687226,0.0,0.0,0.0
psi-ne,transfer,calibration,6,130,25.000000000000004,2.5e-05,128,27.81894987076521,0.9842703478436189,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,5.000000000000001,5e-06,128,8.155902862548828,0.9120177100121509,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,6.0,6e-06,128,8.75763389468193,1.0931723208954138,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,7.000000000000001,7.000000000000001e-06,128,9.470001131296158,1.0372457471917884,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,8.000000000000002,8.000000000000001e-06,128,10.30351310968399,1.1833099270551415,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,9.000000000000002,9.000000000000002e-06,128,10.882167935371399,0.9120468622530341,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,10.000000000000002,1e-05,128,11.902214109897614,1.3217836971136614,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,11.000000000000002,1.1000000000000001e-05,128,12.658813670277596,1.1397690896453954,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,12.000000000000002,1.2000000000000002e-05,128,13.444289699196815,0.9809884874571786,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,13.000000000000002,1.3000000000000001e-05,128,14.3935656696558,1.124170109173582,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,14.000000000000002,1.4000000000000001e-05,128,15.404523357748985,1.2648774527263713,0.0,0.0,0.0
psi-ne,transfer,calibration,7,131,15.0,1.4999999999999999e-05,128,16.50841462612152,1.125981989370938,0.0,0.0,0.0
